관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,도로명,도로종류,도로시작점,도로종료점,수목위치,수목위도,수목경도,도로명주소,지번주소,행정동,흉고직경,근원직경,식재간격,수령,도로폭,보도폭,보호덮개,보호틀,보호틀파손여부,뿌리융기여부,통기,지장물1,지장물2,수목전경사진,보호덮개사진
06-전농로3길-가-0044,이팝나무,가로수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56939697,127.0559082,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.17,0.24,6,36,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0044-001.jpg,01-06-전농로3길-가-0044-002.jpg
06-전농로3길-가-0043,이팝나무,가로수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,답십리초등학교 앞,37.56945801,127.0559158,,서울특별시 동대문구 답십리동 274-1,답십리1동,0.17,0.22,5,36,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0043-001.jpg,01-06-전농로3길-가-0043-002.jpg
06-전농로3길-가-0042,이팝나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.56967545,127.0559006,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.21,0.22,6,44,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0042-001.jpg,01-06-전농로3길-가-0042-002.jpg
06-전농로3길-가-0041,이팝나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.569767,127.0558853,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.15,0.19,6,32,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0041-001.jpg,01-06-전농로3길-가-0041-002.jpg
06-전농로3길-가-0040,이팝나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.56983185,127.0558624,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.14,0.18,6,30,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0040-001.jpg,01-06-전농로3길-가-0040-002.jpg
06-전농로3길-가-0039,이팝나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.5698967,127.0558472,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.14,0.19,6,30,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0039-001.jpg,01-06-전농로3길-가-0039-002.jpg
06-전농로3길-가-0038,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.56996918,127.0558319,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.11,0.16,6,23,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0038-001.jpg,01-06-전농로3길-가-0038-002.jpg
06-전농로3길-가-0037,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.57003403,127.055809,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.09,0.15,6,19,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0037-001.jpg,01-06-전농로3길-가-0037-002.jpg
06-전농로3길-가-0036,이팝나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.57010269,127.0557938,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.14,0.18,6,30,6,2,,대상형,N,N,N,전신주,,01-06-전농로3길-가-0036-001.jpg,01-06-전농로3길-가-0036-002.jpg
06-전농로3길-가-0035,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.5701561,127.0557785,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.11,0.16,5,23,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0035-001.jpg,01-06-전농로3길-가-0035-002.jpg
06-전농로3길-가-0034,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.57022095,127.0557709,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.09,0.22,6,19,6,2,,대상형,N,N,N,,,01-06-전농로3길-가-0034-001.jpg,01-06-전농로3길-가-0034-002.jpg
06-전농로3길-가-0033,이팝나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.57028198,127.0557709,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.15,0.2,5,32,6,2.2,,대상형,N,N,N,가로등,,01-06-전농로3길-가-0033-001.jpg,01-06-전농로3길-가-0033-002.jpg
06-전농로3길-가-0032,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로3길,특별시도,서울특별시 동대문구 답십리동 268-4,서울특별시 동대문구 답십리동 246-3,새샘근린공원 앞,37.5703392,127.0557632,,서울특별시 동대문구 답십리동 1005-2,답십리1동,0.11,0.14,6,23,6,2.5,,대상형,N,N,N,,,01-06-전농로3길-가-0032-001.jpg,01-06-전농로3길-가-0032-002.jpg
06-천호대로-가-0327,단풍나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,아키디자인 앞,37.57027817,127.0484085,,서울특별시 동대문구 답십리동 550-3,답십리1동,0.08,0.08,1,19,40,5.5,,대상형,N,N,N,,,01-06-천호대로-가-0327-001.jpg,01-06-천호대로-가-0327-002.jpg
06-천호대로-가-0326,단풍나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,아키디자인 앞,37.57025528,127.0484619,,서울특별시 동대문구 답십리동 549-2,답십리1동,0.1,0.12,1,24,40,5.5,,대상형,N,N,N,,,01-06-천호대로-가-0326-001.jpg,01-06-천호대로-가-0326-002.jpg
06-홍릉로-가-0052,은행나무,가로수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,천지부동산,37.58575439,127.0435257,,서울특별시 동대문구 청량리동 819,청량리동,0.27,0.31,6.5,34,23,2.1,주철,사각형,Y,N,N,가로등,전깃줄,01-06-홍릉로-가-0052-001.jpg,01-06-홍릉로-가-0052-002.jpg
06-천호대로-가-0325,이팝나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,동래파전 앞,37.57022858,127.0485001,,서울특별시 동대문구 답십리동 549-2,답십리1동,0.13,0.13,1,28,40,7,,대상형,N,N,N,,,01-06-천호대로-가-0325-001.jpg,01-06-천호대로-가-0325-002.jpg
06-황물로-가-0300,양버즘나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,황물로,특별시도,서울특별시 동대문구 전농동 643-5,서울특별시 동대문구 답십리동 952-7,태흥세라믹스 반대편,37.5719223,127.0482712,,서울특별시 동대문구 답십리동 555,답십리1동,0.4,0.52,7,34,17,1.2,주철,사각형,N,N,N,전신주,전깃줄,01-06-황물로-가-0300-001.jpg,01-06-황물로-가-0300-002.jpg
06-청계천로-가-0169,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57259447,127.0373798,,서울특별시 동대문구 용두동 701-6,용신동,0.09,0.14,4.5,19,25,0.9,압연강판,,N,N,N,,,01-06-청계천로-가-0169-001.jpg,01-06-청계천로-가-0169-002.jpg
06-청계천로-가-0168,이팝나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57259111,127.0373034,,서울특별시 동대문구 용두동 701-6,용신동,0.12,0.15,4.5,25,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0168-001.jpg,01-06-청계천로-가-0168-002.jpg
06-청계천로-가-0167,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57258663,127.0372397,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.16,4.4,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0167-001.jpg,01-06-청계천로-가-0167-002.jpg
06-청계천로-가-0166,이팝나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57257764,127.0371662,,서울특별시 동대문구 용두동 701-6,용신동,0.1,0.15,5,21,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0166-001.jpg,01-06-청계천로-가-0166-002.jpg
06-청계천로-가-0165,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57257541,127.0370926,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.15,7,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0165-001.jpg,01-06-청계천로-가-0165-002.jpg
06-청계천로-가-0164,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57256643,127.0370105,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.15,5,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0164-001.jpg,01-06-청계천로-가-0164-002.jpg
06-청계천로-가-0163,이팝나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57255745,127.0369228,,서울특별시 동대문구 용두동 701-6,용신동,0.12,0.16,6,25,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0163-001.jpg,01-06-청계천로-가-0163-002.jpg
06-청계천로-가-0162,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57255173,127.036851,,서울특별시 동대문구 용두동 701-6,용신동,0.09,0.17,5.3,19,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0162-001.jpg,01-06-청계천로-가-0162-002.jpg
06-청계천로-가-0161,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57254028,127.0367661,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.15,6,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0161-001.jpg,01-06-청계천로-가-0161-002.jpg
06-청계천로-가-0160,이팝나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57252884,127.0366821,,서울특별시 동대문구 용두동 701-6,용신동,0.13,0.18,6.2,28,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0160-001.jpg,01-06-청계천로-가-0160-002.jpg
06-청계천로-가-0159,이팝나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57251358,127.0365906,,서울특별시 동대문구 용두동 701-6,용신동,0.12,0.16,6.5,25,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0159-001.jpg,01-06-청계천로-가-0159-002.jpg
06-청계천로-가-0158,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57249451,127.036499,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.16,7.5,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0158-001.jpg,01-06-청계천로-가-0158-002.jpg
06-청계천로-가-0157,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57248306,127.0364151,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.15,7.5,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0157-001.jpg,01-06-청계천로-가-0157-002.jpg
06-청계천로-가-0156,이팝나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.5724678,127.0363235,,서울특별시 동대문구 용두동 701-6,용신동,0.12,0.17,6.2,25,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0156-001.jpg,01-06-청계천로-가-0156-002.jpg
06-청계천로-가-0155,이팝나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57245255,127.0362396,,서울특별시 동대문구 용두동 701-6,용신동,0.13,0.18,5,28,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0155-001.jpg,01-06-청계천로-가-0155-002.jpg
06-청계천로-가-0154,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57243729,127.0361862,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.16,5,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0154-001.jpg,01-06-청계천로-가-0154-002.jpg
06-청계천로-가-0153,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57242584,127.0361252,,서울특별시 동대문구 용두동 701-6,용신동,0.11,0.16,5,23,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0153-001.jpg,01-06-청계천로-가-0153-002.jpg
06-청계천로-가-0152,이팝나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.5724144,127.0360794,,서울특별시 동대문구 용두동 701-6,용신동,0.14,0.21,5,30,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0152-001.jpg,01-06-청계천로-가-0152-002.jpg
06-청계천로-가-0151,이팝나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,청계천로,특별시도,서울특별시 동대문구 신설동 109-13,서울특별시 동대문구 답십리동 463-13,청계천 산책로,37.57208722,127.0351481,,서울특별시 동대문구 용두동 701-6,용신동,0.13,0.18,5,28,25,,압연강판,,N,N,N,,,01-06-청계천로-가-0151-001.jpg,01-06-청계천로-가-0151-002.jpg
