관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,공원명,공원관리번호,도로명주소,지번주소,수목위치,수목위도,수목경도,흉고직경,근원직경,수령,보호덮개,보호틀,뿌리융기여부,통기,지장물,수목사진,기타사진
11230-00015-0015,잣나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,1시,37.56821823,127.0675354,0.18,0.2,28,,,N,N,,02-11230-00015-0015-01.jpg,02-11230-00015-0015-02.jpg
11230-00015-0016,잣나무,공원수,교목,2011-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,1시,37.56821442,127.0675507,0.1,0.14,16,,,N,N,,02-11230-00015-0016-01.jpg,02-11230-00015-0016-02.jpg
11230-00037-0036,산딸나무,공원수,교목,2009-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,6시,37.57891464,127.0597305,0.1,0.13,18,,,N,N,,02-11230-00037-0036-01.jpg,02-11230-00037-0036-02.jpg
11230-00008-0009,은행나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한내공원,11230-00008,,서울특별시 동대문구 장안동 348,12시,37.56801224,127.0710983,0.22,0.29,28,,,N,N,,02-11230-00008-0009-01.jpg,02-11230-00008-0009-02.jpg
11230-00037-0037,잣나무,공원수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.57936565,127.059691,0.29,0.3,45,,,N,N,,02-11230-00037-0037-01.jpg,02-11230-00037-0037-02.jpg
11230-00026-0006,잣나무,공원수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,동산공원,11230-00026,,서울특별시 동대문구 답십리동 998-1,1시,37.56715012,127.057663,0.12,0.14,19,,,N,N,전신주,02-11230-00026-0006-01.jpg,02-11230-00026-0006-02.jpg
11230-00014-0047,은행나무,공원수,교목,2009-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,7시,37.5715922,127.0690428,0.14,0.17,18,,,N,N,,02-11230-00014-0047-01.jpg,02-11230-00014-0047-02.jpg
11230-00037-0038,단풍나무,공원수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57896805,127.0597992,0.19,0.26,45,,,N,N,,02-11230-00037-0038-01.jpg,02-11230-00037-0038-02.jpg
11230-00037-0039,잣나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.57932987,127.0596362,0.17,0.19,27,,,N,N,,02-11230-00037-0039-01.jpg,02-11230-00037-0039-02.jpg
11230-00037-0040,단풍나무,공원수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57897186,127.0598221,0.13,0.21,31,,,N,N,,02-11230-00037-0040-01.jpg,02-11230-00037-0040-02.jpg
11230-00008-0010,산딸나무,공원수,교목,2013-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,한내공원,11230-00008,,서울특별시 동대문구 장안동 348,1시,37.56790924,127.0713272,0.08,0.11,14,,,N,N,,02-11230-00008-0010-01.jpg,02-11230-00008-0010-02.jpg
11230-00014-0048,은행나무,공원수,교목,2012-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,6시,37.57161396,127.0690692,0.12,0.15,15,,,N,N,,02-11230-00014-0048-01.jpg,02-11230-00014-0048-02.jpg
11230-00037-0041,단풍나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.5793142,127.0596873,0.12,0.17,28,,,N,N,,02-11230-00037-0041-01.jpg,02-11230-00037-0041-02.jpg
11230-00026-0007,벚나무,공원수,교목,1977-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,동산공원,11230-00026,,서울특별시 동대문구 답십리동 998-1,1시,37.56713104,127.0576859,0.42,0.49,50,,,N,N,전신주,02-11230-00026-0007-01.jpg,02-11230-00026-0007-02.jpg
11230-00037-0042,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.57931184,127.0596038,0.14,0.16,27,,,N,N,,02-11230-00037-0042-01.jpg,02-11230-00037-0042-02.jpg
11230-00037-0043,소나무,공원수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57894135,127.0598221,0.25,0.32,48,,,N,N,,02-11230-00037-0043-01.jpg,02-11230-00037-0043-02.jpg
11230-00014-0049,느티나무,공원수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,6시,37.57158993,127.0690767,0.4,0.5,49,,,N,N,,02-11230-00014-0049-01.jpg,02-11230-00014-0049-02.jpg
11230-00037-0044,잣나무,공원수,교목,1991-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.57929803,127.0595773,0.23,0.25,36,,,N,N,,02-11230-00037-0044-01.jpg,02-11230-00037-0044-02.jpg
11230-00026-0008,주목,공원수,교목,2017-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,동산공원,11230-00026,,서울특별시 동대문구 답십리동 998-1,2시,37.56711197,127.057724,0.04,0.11,10,,,N,N,,02-11230-00026-0008-01.jpg,02-11230-00026-0008-02.jpg
11230-00037-0045,소나무,공원수,교목,1972-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57897186,127.0598526,0.29,0.4,55,,,Y,N,,02-11230-00037-0045-01.jpg,02-11230-00037-0045-02.jpg
11230-00037-0046,단풍나무,공원수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.57923715,127.0596001,0.16,0.18,38,,,N,N,,02-11230-00037-0046-01.jpg,02-11230-00037-0046-02.jpg
11230-00014-0050,소나무,공원수,교목,1962-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,3시,37.57172012,127.0693512,0.34,0.42,65,,,N,N,,02-11230-00014-0050-01.jpg,02-11230-00014-0050-02.jpg
11230-00014-0051,소나무,공원수,교목,1959-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,3시,37.57172012,127.0693283,0.36,0.43,68,,,N,N,,02-11230-00014-0051-01.jpg,02-11230-00014-0051-02.jpg
11230-00037-0047,소나무,공원수,교목,1977-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,9시,37.57927279,127.0596207,0.26,0.31,50,,,N,N,,02-11230-00037-0047-01.jpg,02-11230-00037-0047-02.jpg
11230-00008-0011,산수유,공원수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한내공원,11230-00008,,서울특별시 동대문구 장안동 348,1시,37.56793488,127.071354,0.1,0.14,40,,,N,N,,02-11230-00008-0011-01.jpg,02-11230-00008-0011-02.jpg
11230-00037-0048,소나무,공원수,교목,1985-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57897186,127.0598602,0.22,0.29,42,,,N,N,,02-11230-00037-0048-01.jpg,02-11230-00037-0048-02.jpg
11230-00015-0017,감나무,공원수,교목,2017-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,1시,37.56820679,127.0674973,0.08,0.16,10,,,N,N,,02-11230-00015-0017-01.jpg,02-11230-00015-0017-02.jpg
11230-00015-0018,감나무,공원수,교목,2019-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,1시,37.56820679,127.0675125,0.06,0.15,8,,,N,N,,02-11230-00015-0018-01.jpg,02-11230-00015-0018-02.jpg
11230-00015-0019,감나무,공원수,교목,2022-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,1시,37.56820679,127.0675354,0.04,0.07,5,,,N,N,,02-11230-00015-0019-01.jpg,02-11230-00015-0019-02.jpg
11230-00015-0020,메타세쿼이아,공원수,교목,2011-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,1시,37.56820679,127.0675507,0.2,0.25,16,,,N,N,,02-11230-00015-0020-01.jpg,02-11230-00015-0020-02.jpg
11230-00008-0012,산수유,공원수,교목,2003-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,한내공원,11230-00008,,서울특별시 동대문구 장안동 348,1시,37.56789017,127.071373,0.06,0.1,24,,,N,N,,02-11230-00008-0012-01.jpg,02-11230-00008-0012-02.jpg
11230-00037-0049,단풍나무,공원수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.57931042,127.0598022,0.15,0.17,35,,,N,N,,02-11230-00037-0049-01.jpg,02-11230-00037-0049-02.jpg
11230-00014-0052,은행나무,공원수,교목,1988-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,1시,37.5717926,127.0695572,0.31,0.34,39,,,N,N,,02-11230-00014-0052-01.jpg,02-11230-00014-0052-02.jpg
11230-00037-0050,벚나무,공원수,교목,2005-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57894135,127.0598679,0.18,0.22,22,,,N,N,,02-11230-00037-0050-01.jpg,02-11230-00037-0050-02.jpg
11230-00037-0051,잣나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.5793484,127.0598794,0.18,0.2,28,,,N,N,,02-11230-00037-0051-01.jpg,02-11230-00037-0051-02.jpg
11230-00014-0053,은행나무,공원수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,10시,37.57181256,127.0689997,0.15,0.18,19,,,N,N,전깃줄,02-11230-00014-0053-01.jpg,02-11230-00014-0053-02.jpg
11230-00014-0054,은행나무,공원수,교목,1984-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,1시,37.57180023,127.069519,0.34,0.39,43,,,N,N,,02-11230-00014-0054-01.jpg,02-11230-00014-0054-02.jpg
11230-00037-0052,벚나무,공원수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.5789299,127.0598679,0.19,0.24,23,,,N,N,,02-11230-00037-0052-01.jpg,02-11230-00037-0052-02.jpg
11230-00037-0053,소나무,공원수,교목,1968-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.57940072,127.0598644,0.31,0.35,59,,,N,N,,02-11230-00037-0053-01.jpg,02-11230-00037-0053-02.jpg
11230-00014-0055,은행나무,공원수,교목,1968-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,1시,37.57180023,127.0694809,0.47,0.52,59,,,N,N,,02-11230-00014-0055-01.jpg,02-11230-00014-0055-02.jpg
11230-00037-0054,소나무,공원수,교목,2011-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57892227,127.0598602,0.08,0.1,16,,,N,N,,02-11230-00037-0054-01.jpg,02-11230-00037-0054-02.jpg
11230-00037-0055,단풍나무,공원수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.57938013,127.05983,0.17,0.19,40,,,N,N,,02-11230-00037-0055-01.jpg,02-11230-00037-0055-02.jpg
11230-00037-0056,소나무,공원수,교목,2011-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57892227,127.0598679,0.08,0.1,16,,,N,N,,02-11230-00037-0056-01.jpg,02-11230-00037-0056-02.jpg
11230-00014-0056,은행나무,공원수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,11시,37.57181015,127.0690448,0.27,0.35,34,,,N,N,전깃줄,02-11230-00014-0056-01.jpg,02-11230-00014-0056-02.jpg
11230-00026-0009,이팝나무,공원수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,동산공원,11230-00026,,서울특별시 동대문구 답십리동 998-1,2시,37.56708527,127.0577087,0.12,0.15,25,,,N,N,,02-11230-00026-0009-01.jpg,02-11230-00026-0009-02.jpg
11230-00037-0057,소나무,공원수,교목,1981-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.5794088,127.0598731,0.24,0.27,46,,,N,N,,02-11230-00037-0057-01.jpg,02-11230-00037-0057-02.jpg
11230-00014-0057,은행나무,공원수,교목,1984-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,12시,37.57180023,127.0694351,0.34,0.37,43,,,N,N,,02-11230-00014-0057-01.jpg,02-11230-00014-0057-02.jpg
11230-00015-0021,메타세쿼이아,공원수,교목,2010-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,2시,37.56820297,127.0675507,0.22,0.29,17,,,N,N,,02-11230-00015-0021-01.jpg,02-11230-00015-0021-02.jpg
11230-00015-0022,메타세쿼이아,공원수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,2시,37.56813431,127.067543,0.29,0.32,23,,,N,N,,02-11230-00015-0022-01.jpg,02-11230-00015-0022-02.jpg
11230-00015-0023,메타세쿼이아,공원수,교목,2005-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,2시,37.56818008,127.067543,0.28,0.35,22,,,N,N,,02-11230-00015-0023-01.jpg,02-11230-00015-0023-02.jpg
11230-00014-0058,은행나무,공원수,교목,1970-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,12시,37.5717926,127.0693817,0.45,0.57,57,,,N,N,,02-11230-00014-0058-01.jpg,02-11230-00014-0058-02.jpg
11230-00015-0024,메타세쿼이아,공원수,교목,2007-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,2시,37.5681572,127.0675507,0.26,0.33,20,,,N,N,,02-11230-00015-0024-01.jpg,02-11230-00015-0024-02.jpg
11230-00015-0025,메타세쿼이아,공원수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,샛별공원,11230-00015,서울특별시 동대문구 장한로17길 20,서울특별시 동대문구 장안동 379,2시,37.56814575,127.067543,0.24,0.31,19,,,N,N,,02-11230-00015-0025-01.jpg,02-11230-00015-0025-02.jpg
11230-00037-0058,소나무,공원수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.57891083,127.0598679,0.1,0.12,19,,,N,N,,02-11230-00037-0058-01.jpg,02-11230-00037-0058-02.jpg
11230-00037-0059,소나무,공원수,교목,1974-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.57944525,127.0599038,0.28,0.32,53,,,N,N,,02-11230-00037-0059-01.jpg,02-11230-00037-0059-02.jpg
11230-00014-0059,은행나무,공원수,교목,1964-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,12시,37.57180023,127.0693207,0.5,0.59,63,,,N,N,,02-11230-00014-0059-01.jpg,02-11230-00014-0059-02.jpg
11230-00026-0010,잣나무,공원수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,동산공원,11230-00026,,서울특별시 동대문구 답십리동 998-1,2시,37.5670929,127.0577621,0.28,0.31,44,,,N,N,전깃줄,02-11230-00026-0010-01.jpg,02-11230-00026-0010-02.jpg
11230-00037-0060,소나무,공원수,교목,1985-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.57941375,127.0599231,0.22,0.26,42,,,N,N,,02-11230-00037-0060-01.jpg,02-11230-00037-0060-02.jpg
11230-00014-0060,은행나무,공원수,교목,1997-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,12시,37.57179642,127.0692444,0.24,0.27,30,,,N,N,,02-11230-00014-0060-01.jpg,02-11230-00014-0060-02.jpg
11230-00037-0061,가죽나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,5시,37.5789032,127.059845,0.07,0.1,29,,,N,N,,02-11230-00037-0061-01.jpg,02-11230-00037-0061-02.jpg
11230-00014-0061,느티나무,공원수,교목,1966-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,11시,37.57181388,127.0690807,0.5,0.61,61,,,N,N,전깃줄,02-11230-00014-0061-01.jpg,02-11230-00014-0061-02.jpg
11230-00037-0062,소나무,공원수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,아름드리공원,11230-00037,,서울특별시 동대문구 전농동 688-7,12시,37.57937713,127.0599055,0.21,0.25,40,,,N,N,,02-11230-00037-0062-01.jpg,02-11230-00037-0062-02.jpg
11230-00014-0062,은행나무,공원수,교목,1968-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,장미공원,11230-00014,,서울특별시 동대문구 장안동 386,12시,37.57181168,127.0691833,0.47,0.56,59,,,N,N,,02-11230-00014-0062-01.jpg,02-11230-00014-0062-02.jpg
